Citation	wID	1830	1837	1840	1841	1879	1920
4 Nephi 1:7	8.01	⌴
4 Nephi 1:7	9	the
4 Nephi 1:7	9.01	⌴
4 Nephi 1:7	10	land
4 Nephi 1:7	10.01	;
4 Nephi 1:7	10.02	⌴
4 Nephi 1:7	11	yea
4 Nephi 1:7	11.01	,
4 Nephi 1:7	11.02	⌴
4 Nephi 1:7	12	insomuch
4 Nephi 1:7	12.01	⌴
4 Nephi 1:7	13	that
4 Nephi 1:7	13.01	⌴
4 Nephi 1:7	14	they
4 Nephi 1:7	14.01	⌴
4 Nephi 1:7	15	did
4 Nephi 1:7	15.01	⌴
4 Nephi 1:7	16	fill
4 Nephi 1:7	16.01	⌴
4 Nephi 1:7	17	cities
4 Nephi 1:7	17.01	⌴
4 Nephi 1:7	18	again
4 Nephi 1:7	18.01	⌴
4 Nephi 1:7	19	where
4 Nephi 1:7	19.01	⌴
4 Nephi 1:7	20	there
4 Nephi 1:7	20.01	⌴
4 Nephi 1:7	21	had
4 Nephi 1:7	21.01	⌴
4 Nephi 1:7	22	been
4 Nephi 1:7	22.01	⌴
4 Nephi 1:7	23	cities
4 Nephi 1:7	23.01	⌴
4 Nephi 1:7	24	burned
4 Nephi 1:7	24.01	;
4 Nephi 1:8	1	yea
4 Nephi 1:8	1.01	,
4 Nephi 1:8	1.02	⌴
4 Nephi 1:8	2	even
4 Nephi 1:8	2.01	⌴
4 Nephi 1:8	3	that
4 Nephi 1:8	3.01	⌴
4 Nephi 1:8	4	great
4 Nephi 1:8	4.01	⌴
4 Nephi 1:8	5	city
4 Nephi 1:8	5.01	⌴
4 Nephi 1:8	6	Zarahemla
4 Nephi 1:8	6.01	⌴
4 Nephi 1:8	7	did
4 Nephi 1:8	7.01	⌴
4 Nephi 1:8	8	they
4 Nephi 1:8	8.01	⌴
4 Nephi 1:8	9	cause
4 Nephi 1:8	9.01	⌴
4 Nephi 1:8	10	to
4 Nephi 1:8	10.01	⌴
4 Nephi 1:8	11	be
4 Nephi 1:8	11.01	⌴
4 Nephi 1:8	12	built
4 Nephi 1:8	12.01	⌴
4 Nephi 1:8	13	again
4 Nephi 1:8	13.01	.
4 Nephi 1:9	1	But
4 Nephi 1:9	1.01	⌴
4 Nephi 1:9	2	there
4 Nephi 1:9	2.01	⌴
4 Nephi 1:9	3	were
4 Nephi 1:9	3.01	⌴
4 Nephi 1:9	4	many
4 Nephi 1:9	4.01	⌴
4 Nephi 1:9	5	cities
4 Nephi 1:9	5.01	⌴
4 Nephi 1:9	6	which
4 Nephi 1:9	6.01	⌴
4 Nephi 1:9	7	had
4 Nephi 1:9	7.01	⌴
4 Nephi 1:9	8	been
4 Nephi 1:9	8.01	⌴
4 Nephi 1:9	9	sunk
4 Nephi 1:9	9.01	,
4 Nephi 1:9	9.02	⌴
4 Nephi 1:9	10	and
4 Nephi 1:9	10.01	⌴
4 Nephi 1:9	11	waters
4 Nephi 1:9	11.01	⌴
4 Nephi 1:9	12	came
4 Nephi 1:9	12.01	⌴
4 Nephi 1:9	13	up
4 Nephi 1:9	13.01	⌴
4 Nephi 1:9	14	in
4 Nephi 1:9	14.01	⌴
4 Nephi 1:9	15	the
4 Nephi 1:9	15.01	⌴
4 Nephi 1:9	16	stead
4 Nephi 1:9	16.01	⌴
4 Nephi 1:9	17	thereof
4 Nephi 1:9	17.01	;
4 Nephi 1:9	17.02	⌴
4 Nephi 1:9	18	therefore
4 Nephi 1:9	18.01	⌴
4 Nephi 1:9	19	these
4 Nephi 1:9	19.01	⌴
4 Nephi 1:9	20	cities
4 Nephi 1:9	20.01	⌴
4 Nephi 1:9	21	could
